domain,stratum,source,source_rank,run_id,device,viewport,locale,geo_country,datetime_utc,final_url,status,blocked_reason,banner_present,banner_type,cms_cmp_vendor,language_detected,accept_all_first_layer,reject_all_first_layer,manage_first_layer,close_button_present,clicks_accept_all,clicks_reject_all,delta_clicks,steps_reject_description,has_toggle_analytics,has_toggle_ads,default_on_analytics,default_on_ads,has_reject_all_anywhere,third_party_before_consent,third_party_after_reject,tracking_after_reject_flag,tracking_requests_count,tracking_cookies_count,dp1_flag,dp2_flag,dp3_flag,dp4_flag,dp5_flag,dp6_flag,dp7_flag,dp8_flag,dp3_flag_adv,dp3_pre_tracking_count,dp3_reject_tracking_count,dp3_accept_tracking_count,dp3_pre_only_endpoints_count,dp3_pre_only_cookies_count,dp3_pre_only_endpoints_sample,dp3_pre_only_cookies_sample,canvas_fp_preconsent,screenshot_path_banner,screenshot_path_manage,notes
unilever.co.th,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T05:48:19.948Z,https://www.unilever.co.th/,ok,,1,,OneTrust,th-TH,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/unilever.co.th/desktop/run2_banner.png,evidence_dp3/unilever.co.th/desktop/run2_manage.png,"interstitial_step1_before=evidence_dp3/unilever.co.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.unilever.co.th/#main; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/unilever.co.th/desktop/run2_interstitial_step1_after.png; interstitial_step2_before=evidence_dp3/unilever.co.th/desktop/run2_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.unilever.co.th/#main; interstitial_clicked=""""; interstitial_step2_after=evidence_dp3/unilever.co.th/desktop/run2_interstitial_step2_after.png; interstitial_step3_before=evidence_dp3/unilever.co.th/desktop/run2_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.unilever.co.th/#main; interstitial_clicked=""""; interstitial_step3_after=evidence_dp3/unilever.co.th/desktop/run2_interstitial_step3_after.png; areaRatio=1.00, contrastDiff=0; "
unilever.co.th,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T05:49:07.227Z,https://www.unilever.co.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/unilever.co.th/mobile/run1_banner.png,,"interstitial_step1_before=evidence_dp3/unilever.co.th/mobile/run1_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
unilever.co.th,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T05:49:07.629Z,https://www.unilever.co.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/unilever.co.th/mobile/run2_banner.png,,"interstitial_step1_before=evidence_dp3/unilever.co.th/mobile/run2_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
nestle.co.th,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T05:49:44.295Z,https://www.nestle.co.th/th/info/yourdata,ok,,1,,OneTrust,en,1,1,1,0,1,1,0,,0,0,0,0,1,3,,0,,,,0,0,0,0,0,0,1,,,,,,,,,,evidence_dp3/nestle.co.th/desktop/run1_banner.png,evidence_dp3/nestle.co.th/desktop/run1_manage.png,"interstitial_step1_before=evidence_dp3/nestle.co.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.nestle.co.th/th/info/yourdata; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/nestle.co.th/desktop/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; trackingReqs=0, trackingCookies=0; "
nestle.co.th,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T05:49:44.769Z,https://www.nestle.co.th/th/info/yourdata,ok,,1,,OneTrust,en,1,1,1,0,1,1,0,,0,0,0,0,1,4,,0,,,,0,0,0,0,0,0,1,,,,,,,,,,evidence_dp3/nestle.co.th/desktop/run2_banner.png,evidence_dp3/nestle.co.th/desktop/run2_manage.png,"interstitial_step1_before=evidence_dp3/nestle.co.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.nestle.co.th/th/info/yourdata; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/nestle.co.th/desktop/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; trackingReqs=0, trackingCookies=0; "
nestle.co.th,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T05:50:26.525Z,https://www.nestle.co.th/th/info/yourdata,ok,,1,,OneTrust,en,1,1,1,0,1,1,0,,0,0,0,0,1,4,,0,,,,0,0,0,0,0,0,1,,,,,,,,,,evidence_dp3/nestle.co.th/mobile/run1_banner.png,evidence_dp3/nestle.co.th/mobile/run1_manage.png,"interstitial_step1_before=evidence_dp3/nestle.co.th/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.nestle.co.th/th/info/yourdata; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/nestle.co.th/mobile/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; trackingReqs=0, trackingCookies=0; "
nestle.co.th,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T05:50:26.774Z,https://www.nestle.co.th/th/info/yourdata,ok,,1,,OneTrust,en,1,1,1,0,1,1,0,,0,0,0,0,1,4,,0,,,,0,0,0,0,0,0,1,,,,,,,,,,evidence_dp3/nestle.co.th/mobile/run2_banner.png,evidence_dp3/nestle.co.th/mobile/run2_manage.png,"interstitial_step1_before=evidence_dp3/nestle.co.th/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.nestle.co.th/th/info/yourdata; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/nestle.co.th/mobile/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; trackingReqs=0, trackingCookies=0; "
apple.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T05:51:08.699Z,https://www.apple.com/th/,ok,,1,,unknown,th-TH,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/apple.com/desktop/run2_banner.png,evidence_dp3/apple.com/desktop/run2_manage.png,"interstitial_step1_before=evidence_dp3/apple.com/desktop/run2_interstitial_step1_before.png; interstitial_clicked=""ต่อไป""; interstitial_step1_after=evidence_dp3/apple.com/desktop/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
apple.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T05:51:08.685Z,https://www.apple.com/th/,ok,,1,,unknown,th-TH,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/apple.com/desktop/run1_banner.png,evidence_dp3/apple.com/desktop/run1_manage.png,"interstitial_step1_before=evidence_dp3/apple.com/desktop/run1_interstitial_step1_before.png; interstitial_clicked=""ต่อไป""; interstitial_step1_after=evidence_dp3/apple.com/desktop/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
apple.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T05:51:49.310Z,https://www.apple.com/th/,ok,,1,,unknown,th-TH,0,0,0,0,,,,,0,0,0,0,0,1,,,,,,,,0,,0,,0,,,,,,,,,,evidence_dp3/apple.com/mobile/run2_banner.png,,"interstitial_step1_before=evidence_dp3/apple.com/mobile/run2_interstitial_step1_before.png; interstitial_clicked=""ต่อไป""; interstitial_step1_after=evidence_dp3/apple.com/mobile/run2_interstitial_step1_after.png; interstitial_step2_before=evidence_dp3/apple.com/mobile/run2_interstitial_step2_before.png; areaRatio=1.00, contrastDiff=0; "
apple.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T05:51:48.960Z,https://www.apple.com/th/,ok,,1,,unknown,th-TH,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,0,,,,,,,,,,evidence_dp3/apple.com/mobile/run1_banner.png,,"interstitial_step1_before=evidence_dp3/apple.com/mobile/run1_interstitial_step1_before.png; interstitial_clicked=""ต่อไป""; interstitial_step1_after=evidence_dp3/apple.com/mobile/run1_interstitial_step1_after.png; interstitial_step2_before=evidence_dp3/apple.com/mobile/run1_interstitial_step2_before.png; interstitial_clicked=""ต่อไป""; interstitial_step2_after=evidence_dp3/apple.com/mobile/run1_interstitial_step2_after.png; areaRatio=1.00, contrastDiff=0; "
tourismthailand.org,TRAVEL_SERVICES,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T05:52:27.013Z,https://www.tourismthailand.org/,blocked_by_antibot,cloudflare_turnstile,0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,interstitial_step1_before=evidence_dp3/tourismthailand.org/desktop/run1_interstitial_step1_before.png; 
tourismthailand.org,TRAVEL_SERVICES,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T05:52:27.018Z,https://www.tourismthailand.org/,blocked_by_antibot,cloudflare_turnstile,0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,interstitial_step1_before=evidence_dp3/tourismthailand.org/desktop/run2_interstitial_step1_before.png; 
tourismthailand.org,TRAVEL_SERVICES,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T05:52:31.614Z,https://www.tourismthailand.org/Home,ok,,1,,unknown,en,1,0,0,1,1,,,,0,0,0,0,0,1,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/tourismthailand.org/mobile/run1_banner.png,,"interstitial_step1_before=evidence_dp3/tourismthailand.org/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.tourismthailand.org/Home; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/tourismthailand.org/mobile/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
tourismthailand.org,TRAVEL_SERVICES,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T05:52:31.615Z,https://www.tourismthailand.org/Home,ok,,1,,unknown,en,1,0,0,1,1,,,,0,0,0,0,0,0,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/tourismthailand.org/mobile/run2_banner.png,,"interstitial_step1_before=evidence_dp3/tourismthailand.org/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.tourismthailand.org/Home; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/tourismthailand.org/mobile/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
airportthai.co.th,TRAVEL_SERVICES,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T05:52:41.274Z,https://www.airportthai.co.th/th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,3,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/airportthai.co.th/desktop/run1_banner.png,evidence_dp3/airportthai.co.th/desktop/run1_manage.png,"interstitial_step1_before=evidence_dp3/airportthai.co.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.airportthai.co.th/th/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/airportthai.co.th/desktop/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
airportthai.co.th,TRAVEL_SERVICES,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T05:52:41.965Z,https://www.airportthai.co.th/th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,4,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/airportthai.co.th/desktop/run2_banner.png,evidence_dp3/airportthai.co.th/desktop/run2_manage.png,"interstitial_step1_before=evidence_dp3/airportthai.co.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.airportthai.co.th/th/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/airportthai.co.th/desktop/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
airportthai.co.th,TRAVEL_SERVICES,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T05:53:23.745Z,https://www.airportthai.co.th/th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,4,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/airportthai.co.th/mobile/run1_banner.png,evidence_dp3/airportthai.co.th/mobile/run1_manage.png,"interstitial_step1_before=evidence_dp3/airportthai.co.th/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.airportthai.co.th/th/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/airportthai.co.th/mobile/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
airportthai.co.th,TRAVEL_SERVICES,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T05:53:24.674Z,https://www.airportthai.co.th/th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,4,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/airportthai.co.th/mobile/run2_banner.png,evidence_dp3/airportthai.co.th/mobile/run2_manage.png,"interstitial_step1_before=evidence_dp3/airportthai.co.th/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.airportthai.co.th/th/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/airportthai.co.th/mobile/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
suvarnabhumiairport.com,TRAVEL_SERVICES,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T05:54:06.796Z,http://ww17.suvarnabhumiairport.com/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/suvarnabhumiairport.com/desktop/run1_banner.png,,"interstitial_step1_before=evidence_dp3/suvarnabhumiairport.com/desktop/run1_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
suvarnabhumiairport.com,TRAVEL_SERVICES,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T05:54:07.806Z,http://ww17.suvarnabhumiairport.com/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/suvarnabhumiairport.com/desktop/run2_banner.png,,"interstitial_step1_before=evidence_dp3/suvarnabhumiairport.com/desktop/run2_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
suvarnabhumiairport.com,TRAVEL_SERVICES,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T05:54:45.836Z,http://ww17.suvarnabhumiairport.com/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/suvarnabhumiairport.com/mobile/run2_banner.png,,"interstitial_step1_before=evidence_dp3/suvarnabhumiairport.com/mobile/run2_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
suvarnabhumiairport.com,TRAVEL_SERVICES,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T05:54:45.834Z,http://ww17.suvarnabhumiairport.com/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/suvarnabhumiairport.com/mobile/run1_banner.png,,"interstitial_step1_before=evidence_dp3/suvarnabhumiairport.com/mobile/run1_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
donmueangairport.com,TRAVEL_SERVICES,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T05:55:23.567Z,https://www.donmueangairport.com/,ok,,0,,unknown,en-US,1,0,0,0,1,,,,0,0,0,0,0,20,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/donmueangairport.com/desktop/run2_banner.png,,"interstitial_step1_before=evidence_dp3/donmueangairport.com/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.donmueangairport.com/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/donmueangairport.com/desktop/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
donmueangairport.com,TRAVEL_SERVICES,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T05:55:23.332Z,https://www.donmueangairport.com/,ok,,0,,unknown,en-US,1,0,0,0,1,,,,0,0,0,0,0,20,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/donmueangairport.com/desktop/run1_banner.png,,"interstitial_step1_before=evidence_dp3/donmueangairport.com/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.donmueangairport.com/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/donmueangairport.com/desktop/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
donmueangairport.com,TRAVEL_SERVICES,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T05:56:01.358Z,https://www.donmueangairport.com/,ok,,0,,unknown,en-US,1,0,0,0,1,,,,0,0,0,0,0,7,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/donmueangairport.com/mobile/run1_banner.png,,"interstitial_step1_before=evidence_dp3/donmueangairport.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.donmueangairport.com/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/donmueangairport.com/mobile/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
donmueangairport.com,TRAVEL_SERVICES,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T05:56:01.360Z,https://www.donmueangairport.com/,ok,,0,,unknown,en-US,1,0,0,0,1,,,,0,0,0,0,0,7,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/donmueangairport.com/mobile/run2_banner.png,,"interstitial_step1_before=evidence_dp3/donmueangairport.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.donmueangairport.com/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/donmueangairport.com/mobile/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
transport.co.th,TRAVEL_SERVICES,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T05:56:38.573Z,https://transport.co.th/home/,ok,,0,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,3,,,,,1,1,0,0,,0,,1,,,,,,,,,,evidence_dp3/transport.co.th/desktop/run1_banner.png,evidence_dp3/transport.co.th/desktop/run1_manage.png,"interstitial_step1_before=evidence_dp3/transport.co.th/desktop/run1_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
transport.co.th,TRAVEL_SERVICES,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T05:56:38.577Z,https://transport.co.th/home/,ok,,0,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,,,1,1,0,0,,0,,1,,,,,,,,,,evidence_dp3/transport.co.th/desktop/run2_banner.png,evidence_dp3/transport.co.th/desktop/run2_manage.png,"interstitial_step1_before=evidence_dp3/transport.co.th/desktop/run2_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
transport.co.th,TRAVEL_SERVICES,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T05:57:24.007Z,https://transport.co.th/home/,ok,,0,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,3,,,,,1,1,0,0,,0,,1,,,,,,,,,,evidence_dp3/transport.co.th/mobile/run1_banner.png,evidence_dp3/transport.co.th/mobile/run1_manage.png,"interstitial_step1_before=evidence_dp3/transport.co.th/mobile/run1_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
transport.co.th,TRAVEL_SERVICES,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T05:57:24.470Z,https://transport.co.th/home/,ok,,0,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,,,1,1,0,0,,0,,1,,,,,,,,,,evidence_dp3/transport.co.th/mobile/run2_banner.png,evidence_dp3/transport.co.th/mobile/run2_manage.png,"interstitial_step1_before=evidence_dp3/transport.co.th/mobile/run2_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
thaiairways.com,TRAVEL_SERVICES,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T05:58:09.902Z,https://thaiairways.com/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/thaiairways.com/desktop/run1_banner.png,,"interstitial_step1_before=evidence_dp3/thaiairways.com/desktop/run1_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
thaiairways.com,TRAVEL_SERVICES,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T05:58:10.979Z,https://thaiairways.com/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/thaiairways.com/desktop/run2_banner.png,,"interstitial_step1_before=evidence_dp3/thaiairways.com/desktop/run2_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
thaiairways.com,TRAVEL_SERVICES,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T05:58:46.200Z,https://www.thaiairways.com/en-th/,ok,,1,,OneTrust,en,1,0,1,0,1,2,1,manage->(attempt reject-all inside),0,0,0,0,1,2,,0,,,1,1,0,0,0,0,1,0,,,,,,,,,,evidence_dp3/thaiairways.com/mobile/run1_banner.png,evidence_dp3/thaiairways.com/mobile/run1_manage.png,"interstitial_step1_before=evidence_dp3/thaiairways.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.thaiairways.com/en-th/content/offers-Promotions/special-offers/fly-direct-to-amsterdam/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/thaiairways.com/mobile/run1_interstitial_step1_after.png; interstitial_step2_before=evidence_dp3/thaiairways.com/mobile/run1_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.thaiairways.com/en-th/content/offers-Promotions/special-offers/fly-direct-to-amsterdam/; interstitial_clicked=""""; interstitial_step2_after=evidence_dp3/thaiairways.com/mobile/run1_interstitial_step2_after.png; interstitial_step3_before=evidence_dp3/thaiairways.com/mobile/run1_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.thaiairways.com/en-th/content/offers-Promotions/special-offers/fly-direct-to-amsterdam/; interstitial_clicked=""""; interstitial_step3_after=evidence_dp3/thaiairways.com/mobile/run1_interstitial_step3_after.png; areaRatio=1.00, contrastDiff=0; trackingReqs=0, trackingCookies=1; "
thaiairways.com,TRAVEL_SERVICES,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T05:58:47.227Z,https://www.thaiairways.com/en-th/,ok,,1,,OneTrust,en,1,0,1,0,1,2,1,manage->(attempt reject-all inside),0,0,0,0,1,1,,0,,,1,1,0,0,0,0,1,0,,,,,,,,,,evidence_dp3/thaiairways.com/mobile/run2_banner.png,evidence_dp3/thaiairways.com/mobile/run2_manage.png,"interstitial_step1_before=evidence_dp3/thaiairways.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.thaiairways.com/en-th/content/offers-Promotions/special-offers/fly-direct-to-amsterdam/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/thaiairways.com/mobile/run2_interstitial_step1_after.png; interstitial_step2_before=evidence_dp3/thaiairways.com/mobile/run2_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.thaiairways.com/en-th/content/offers-Promotions/special-offers/fly-direct-to-amsterdam/; interstitial_clicked=""""; interstitial_step2_after=evidence_dp3/thaiairways.com/mobile/run2_interstitial_step2_after.png; interstitial_step3_before=evidence_dp3/thaiairways.com/mobile/run2_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.thaiairways.com/en-th/content/offers-Promotions/special-offers/fly-direct-to-amsterdam/; interstitial_clicked=""""; interstitial_step3_after=evidence_dp3/thaiairways.com/mobile/run2_interstitial_step3_after.png; areaRatio=1.00, contrastDiff=0; trackingReqs=0, trackingCookies=1; "
bangkokair.com,TRAVEL_SERVICES,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T05:59:34.607Z,https://www.bangkokair.com/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/bangkokair.com/desktop/run1_banner.png,,"interstitial_step1_before=evidence_dp3/bangkokair.com/desktop/run1_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
